"filename", "language", "Rust", "Markdown", "Shell Script", "YAML", "Docker", "JSON", "Python", "TypeScript", "JSON with Comments", "Go", "DTD", "TypeScript JSX", "CSS", "XML", "JavaScript", "HTML", "CSV", "Kotlin", "C++", "Java Properties", "pip requirements", "WebAssembly Text Format", "comment", "blank", "total"
"/Users/nasakim/projects/zeroclaw/docs/i18n/el/providers-reference.md", "Markdown", 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 88
"/Users/nasakim/projects/zeroclaw/docs/i18n/el/proxy-agent-playbook.md", "Markdown", 0, 104, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 142
"/Users/nasakim/projects/zeroclaw/docs/i18n/el/reference/README.md", "Markdown", 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 31
"/Users/nasakim/projects/zeroclaw/docs/i18n/el/release-process.md", "Markdown", 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 81
"/Users/nasakim/projects/zeroclaw/docs/i18n/el/resource-limits.md", "Markdown", 0, 83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 110
"/Users/nasakim/projects/zeroclaw/docs/i18n/el/reviewer-playbook.md", "Markdown", 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 102
"/Users/nasakim/projects/zeroclaw/docs/i18n/el/sandboxing.md", "Markdown", 0, 78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 105
"/Users/nasakim/projects/zeroclaw/docs/i18n/el/security-roadmap.md", "Markdown", 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 69
"/Users/nasakim/projects/zeroclaw/docs/i18n/el/security/README.md", "Markdown", 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 30
"/Users/nasakim/projects/zeroclaw/docs/i18n/el/sop/README.md", "Markdown", 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 65
"/Users/nasakim/projects/zeroclaw/docs/i18n/el/sop/connectivity.md", "Markdown", 0, 99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 144
"/Users/nasakim/projects/zeroclaw/docs/i18n/el/sop/cookbook.md", "Markdown", 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 93
"/Users/nasakim/projects/zeroclaw/docs/i18n/el/sop/observability.md", "Markdown", 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 42
"/Users/nasakim/projects/zeroclaw/docs/i18n/el/sop/syntax.md", "Markdown", 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 91
"/Users/nasakim/projects/zeroclaw/docs/i18n/el/structure/README.md", "Markdown", 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 89
"/Users/nasakim/projects/zeroclaw/docs/i18n/el/troubleshooting.md", "Markdown", 0, 84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 115
"/Users/nasakim/projects/zeroclaw/docs/i18n/el/zai-glm-setup.md", "Markdown", 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 83
"/Users/nasakim/projects/zeroclaw/docs/i18n/fr/README.md", "Markdown", 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 52
"/Users/nasakim/projects/zeroclaw/docs/i18n/fr/SUMMARY.md", "Markdown", 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 39
"/Users/nasakim/projects/zeroclaw/docs/i18n/fr/actions-source-policy.md", "Markdown", 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 35
"/Users/nasakim/projects/zeroclaw/docs/i18n/fr/adding-boards-and-tools.md", "Markdown", 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 41
"/Users/nasakim/projects/zeroclaw/docs/i18n/fr/agnostic-security.md", "Markdown", 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 47
"/Users/nasakim/projects/zeroclaw/docs/i18n/fr/android-setup.md", "Markdown", 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 41
"/Users/nasakim/projects/zeroclaw/docs/i18n/fr/arduino-uno-q-setup.md", "Markdown", 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 47
"/Users/nasakim/projects/zeroclaw/docs/i18n/fr/audit-event-schema.md", "Markdown", 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 33
"/Users/nasakim/projects/zeroclaw/docs/i18n/fr/audit-logging.md", "Markdown", 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 36
"/Users/nasakim/projects/zeroclaw/docs/i18n/fr/cargo-slicer-speedup.md", "Markdown", 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 33
"/Users/nasakim/projects/zeroclaw/docs/i18n/fr/channels-reference.md", "Markdown", 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 19
"/Users/nasakim/projects/zeroclaw/docs/i18n/fr/ci-map.md", "Markdown", 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 37
"/Users/nasakim/projects/zeroclaw/docs/i18n/fr/commands-reference.md", "Markdown", 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 24
"/Users/nasakim/projects/zeroclaw/docs/i18n/fr/config-reference.md", "Markdown", 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 24
"/Users/nasakim/projects/zeroclaw/docs/i18n/fr/custom-providers.md", "Markdown", 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 47
"/Users/nasakim/projects/zeroclaw/docs/i18n/fr/doc-template.md", "Markdown", 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 39
"/Users/nasakim/projects/zeroclaw/docs/i18n/fr/docs-audit-2026-02-24.md", "Markdown", 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 43
"/Users/nasakim/projects/zeroclaw/docs/i18n/fr/docs-inventory.md", "Markdown", 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 75
"/Users/nasakim/projects/zeroclaw/docs/i18n/fr/frictionless-security.md", "Markdown", 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 44
"/Users/nasakim/projects/zeroclaw/docs/i18n/fr/hardware-peripherals-design.md", "Markdown", 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 47
"/Users/nasakim/projects/zeroclaw/docs/i18n/fr/i18n-coverage.md", "Markdown", 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 37
"/Users/nasakim/projects/zeroclaw/docs/i18n/fr/i18n-gap-backlog.md", "Markdown", 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 35
"/Users/nasakim/projects/zeroclaw/docs/i18n/fr/i18n-guide.md", "Markdown", 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 37
"/Users/nasakim/projects/zeroclaw/docs/i18n/fr/langgraph-integration.md", "Markdown", 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 47
"/Users/nasakim/projects/zeroclaw/docs/i18n/fr/matrix-e2ee-guide.md", "Markdown", 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 43
"/Users/nasakim/projects/zeroclaw/docs/i18n/fr/mattermost-setup.md", "Markdown", 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 35
"/Users/nasakim/projects/zeroclaw/docs/i18n/fr/network-deployment.md", "Markdown", 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 47
"/Users/nasakim/projects/zeroclaw/docs/i18n/fr/nextcloud-talk-setup.md", "Markdown", 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 36
"/Users/nasakim/projects/zeroclaw/docs/i18n/fr/nucleo-setup.md", "Markdown", 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 41
"/Users/nasakim/projects/zeroclaw/docs/i18n/fr/one-click-bootstrap.md", "Markdown", 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 40
"/Users/nasakim/projects/zeroclaw/docs/i18n/fr/operations-runbook.md", "Markdown", 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 19
"/Users/nasakim/projects/zeroclaw/docs/i18n/fr/pr-workflow.md", "Markdown", 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 47
"/Users/nasakim/projects/zeroclaw/docs/i18n/fr/project-triage-snapshot-2026-02-18.md", "Markdown", 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 37
"/Users/nasakim/projects/zeroclaw/docs/i18n/fr/providers-reference.md", "Markdown", 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 41
"/Users/nasakim/projects/zeroclaw/docs/i18n/fr/proxy-agent-playbook.md", "Markdown", 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 47
"/Users/nasakim/projects/zeroclaw/docs/i18n/fr/release-process.md", "Markdown", 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 41
"/Users/nasakim/projects/zeroclaw/docs/i18n/fr/resource-limits.md", "Markdown", 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 36
"/Users/nasakim/projects/zeroclaw/docs/i18n/fr/reviewer-playbook.md", "Markdown", 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 47
"/Users/nasakim/projects/zeroclaw/docs/i18n/fr/sandboxing.md", "Markdown", 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 38
"/Users/nasakim/projects/zeroclaw/docs/i18n/fr/security-roadmap.md", "Markdown", 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 39
"/Users/nasakim/projects/zeroclaw/docs/i18n/fr/troubleshooting.md", "Markdown", 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 19
"/Users/nasakim/projects/zeroclaw/docs/i18n/fr/zai-glm-setup.md", "Markdown", 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 44
"/Users/nasakim/projects/zeroclaw/docs/i18n/ja/README.md", "Markdown", 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 52
"/Users/nasakim/projects/zeroclaw/docs/i18n/ja/SUMMARY.md", "Markdown", 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 39
"/Users/nasakim/projects/zeroclaw/docs/i18n/ja/actions-source-policy.md", "Markdown", 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 35
"/Users/nasakim/projects/zeroclaw/docs/i18n/ja/adding-boards-and-tools.md", "Markdown", 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 41
"/Users/nasakim/projects/zeroclaw/docs/i18n/ja/agnostic-security.md", "Markdown", 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 47
"/Users/nasakim/projects/zeroclaw/docs/i18n/ja/android-setup.md", "Markdown", 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 41
"/Users/nasakim/projects/zeroclaw/docs/i18n/ja/arduino-uno-q-setup.md", "Markdown", 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 47
"/Users/nasakim/projects/zeroclaw/docs/i18n/ja/audit-event-schema.md", "Markdown", 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 33
"/Users/nasakim/projects/zeroclaw/docs/i18n/ja/audit-logging.md", "Markdown", 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 36
"/Users/nasakim/projects/zeroclaw/docs/i18n/ja/cargo-slicer-speedup.md", "Markdown", 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 33
"/Users/nasakim/projects/zeroclaw/docs/i18n/ja/channels-reference.md", "Markdown", 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 19
"/Users/nasakim/projects/zeroclaw/docs/i18n/ja/ci-map.md", "Markdown", 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 37
"/Users/nasakim/projects/zeroclaw/docs/i18n/ja/commands-reference.md", "Markdown", 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 24
"/Users/nasakim/projects/zeroclaw/docs/i18n/ja/config-reference.md", "Markdown", 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 19
"/Users/nasakim/projects/zeroclaw/docs/i18n/ja/custom-providers.md", "Markdown", 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 47
"/Users/nasakim/projects/zeroclaw/docs/i18n/ja/doc-template.md", "Markdown", 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 39
"/Users/nasakim/projects/zeroclaw/docs/i18n/ja/docs-audit-2026-02-24.md", "Markdown", 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 43
"/Users/nasakim/projects/zeroclaw/docs/i18n/ja/docs-inventory.md", "Markdown", 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 75
"/Users/nasakim/projects/zeroclaw/docs/i18n/ja/frictionless-security.md", "Markdown", 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 44
"/Users/nasakim/projects/zeroclaw/docs/i18n/ja/hardware-peripherals-design.md", "Markdown", 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 47
"/Users/nasakim/projects/zeroclaw/docs/i18n/ja/i18n-coverage.md", "Markdown", 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 37
"/Users/nasakim/projects/zeroclaw/docs/i18n/ja/i18n-gap-backlog.md", "Markdown", 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 35
"/Users/nasakim/projects/zeroclaw/docs/i18n/ja/i18n-guide.md", "Markdown", 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 37
"/Users/nasakim/projects/zeroclaw/docs/i18n/ja/langgraph-integration.md", "Markdown", 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 47
"/Users/nasakim/projects/zeroclaw/docs/i18n/ja/matrix-e2ee-guide.md", "Markdown", 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 43
"/Users/nasakim/projects/zeroclaw/docs/i18n/ja/mattermost-setup.md", "Markdown", 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 35
"/Users/nasakim/projects/zeroclaw/docs/i18n/ja/network-deployment.md", "Markdown", 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 47
"/Users/nasakim/projects/zeroclaw/docs/i18n/ja/nextcloud-talk-setup.md", "Markdown", 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 36
"/Users/nasakim/projects/zeroclaw/docs/i18n/ja/nucleo-setup.md", "Markdown", 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 41
"/Users/nasakim/projects/zeroclaw/docs/i18n/ja/one-click-bootstrap.md", "Markdown", 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 40
"/Users/nasakim/projects/zeroclaw/docs/i18n/ja/operations-runbook.md", "Markdown", 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 19
"/Users/nasakim/projects/zeroclaw/docs/i18n/ja/pr-workflow.md", "Markdown", 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 47
"/Users/nasakim/projects/zeroclaw/docs/i18n/ja/project-triage-snapshot-2026-02-18.md", "Markdown", 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 37
"/Users/nasakim/projects/zeroclaw/docs/i18n/ja/providers-reference.md", "Markdown", 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 40
"/Users/nasakim/projects/zeroclaw/docs/i18n/ja/proxy-agent-playbook.md", "Markdown", 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 47
"/Users/nasakim/projects/zeroclaw/docs/i18n/ja/release-process.md", "Markdown", 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 41
"/Users/nasakim/projects/zeroclaw/docs/i18n/ja/resource-limits.md", "Markdown", 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 36
"/Users/nasakim/projects/zeroclaw/docs/i18n/ja/reviewer-playbook.md", "Markdown", 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 47
"/Users/nasakim/projects/zeroclaw/docs/i18n/ja/sandboxing.md", "Markdown", 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 38
"/Users/nasakim/projects/zeroclaw/docs/i18n/ja/security-roadmap.md", "Markdown", 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 39
"/Users/nasakim/projects/zeroclaw/docs/i18n/ja/troubleshooting.md", "Markdown", 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 19
"/Users/nasakim/projects/zeroclaw/docs/i18n/ja/zai-glm-setup.md", "Markdown", 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 44
"/Users/nasakim/projects/zeroclaw/docs/i18n/ru/README.md", "Markdown", 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 52
"/Users/nasakim/projects/zeroclaw/docs/i18n/ru/SUMMARY.md", "Markdown", 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 39
"/Users/nasakim/projects/zeroclaw/docs/i18n/ru/actions-source-policy.md", "Markdown", 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 35
"/Users/nasakim/projects/zeroclaw/docs/i18n/ru/adding-boards-and-tools.md", "Markdown", 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 41
"/Users/nasakim/projects/zeroclaw/docs/i18n/ru/agnostic-security.md", "Markdown", 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 47
"/Users/nasakim/projects/zeroclaw/docs/i18n/ru/android-setup.md", "Markdown", 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 41
"/Users/nasakim/projects/zeroclaw/docs/i18n/ru/arduino-uno-q-setup.md", "Markdown", 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 47
"/Users/nasakim/projects/zeroclaw/docs/i18n/ru/audit-event-schema.md", "Markdown", 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 33
"/Users/nasakim/projects/zeroclaw/docs/i18n/ru/audit-logging.md", "Markdown", 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 36
"/Users/nasakim/projects/zeroclaw/docs/i18n/ru/cargo-slicer-speedup.md", "Markdown", 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 33
"/Users/nasakim/projects/zeroclaw/docs/i18n/ru/channels-reference.md", "Markdown", 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 19
"/Users/nasakim/projects/zeroclaw/docs/i18n/ru/ci-map.md", "Markdown", 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 37
"/Users/nasakim/projects/zeroclaw/docs/i18n/ru/commands-reference.md", "Markdown", 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 24
